2020-03-06,Texas,19,0,31.1693363,-100.0768425
2020-03-06,Utah,3,0,39.4997605,-111.547028
2020-03-06,Washington,86,12,38.8993487,-77.0145665
2020-03-06,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-07,Arizona,5,0,34.1682185,-111.930907
2020-03-07,California,100,1,37.2718745,-119.2704153
2020-03-07,Colorado,8,0,38.9979339,-105.550567
2020-03-07,District of Columbia,1,0,38.8993487,-77.0145666
2020-03-07,Florida,12,2,27.9757279,-83.8330166
2020-03-07,Georgia,7,0,32.6781248,-83.2229757
2020-03-07,Hawaii,1,0,20.46,-157.505
2020-03-07,Illinois,6,0,39.739318,-89.504139
2020-03-07,Indiana,1,0,39.7662195,-86.441277
2020-03-07,Kansas,1,0,38.4987789,-98.3200779
2020-03-07,Kentucky,1,0,37.8222935,-85.7682399
2020-03-07,Maryland,3,0,38.8063524,-77.2684162
2020-03-07,Massachusetts,13,0,42.0629398,-71.718067
2020-03-07,Minnesota,1,0,46.4418595,-93.3655146
2020-03-07,Missouri,1,0,38.3046615,-92.437099
2020-03-07,Nebraska,14,0,41.5008195,-99.680902
2020-03-07,Nevada,2,0,38.502032,-117.0230604
2020-03-07,New Hampshire,4,0,44.0012306,-71.5799231
2020-03-07,New Jersey,4,0,40.1430058,-74.7311156
2020-03-07,New York,89,0,40.7056258,-73.97968
2020-03-07,North Carolina,2,0,35.2145629,-79.8912675
2020-03-07,Oklahoma,1,0,35.3097654,-98.7165585
2020-03-07,Oregon,6,0,44.1419049,-120.5380993
2020-03-07,Pennsylvania,4,0,40.9945928,-77.6046984
2020-03-07,Rhode Island,3,0,41.5827282,-71.5064508
2020-03-07,South Carolina,2,0,33.62505,-80.9470381
2020-03-07,Tennessee,1,0,35.830521,-85.9785989
2020-03-07,Texas,19,0,31.1693363,-100.0768425
2020-03-07,Utah,3,0,39.4997605,-111.547028
2020-03-07,Vermont,1,0,43.8717545,-72.4477828
2020-03-07,Virginia,1,0,38.0033855,-79.4587861
2020-03-07,Washington,110,16,38.8993487,-77.0145665
2020-03-07,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-08,Arizona,5,0,34.1682185,-111.930907
2020-03-08,California,112,1,37.2718745,-119.2704153
2020-03-08,Colorado,8,0,38.9979339,-105.550567
2020-03-08,Connecticut,1,0,41.5187835,-72.757507
2020-03-08,District of Columbia,1,0,38.8993487,-77.0145666
2020-03-08,Florida,13,2,27.9757279,-83.8330166
2020-03-08,Georgia,11,0,32.6781248,-83.2229757
2020-03-08,Hawaii,2,0,20.46,-157.505
2020-03-08,Illinois,7,0,39.739318,-89.504139
2020-03-08,Indiana,2,0,39.7662195,-86.441277
2020-03-08,Iowa,3,0,41.9383166,-93.389798
2020-03-08,Kansas,1,0,38.4987789,-98.3200779
2020-03-08,Kentucky,4,0,37.8222935,-85.7682399
2020-03-08,Maryland,5,0,38.8063524,-77.2684162
2020-03-08,Massachusetts,28,0,42.0629398,-71.718067
2020-03-08,Minnesota,2,0,46.4418595,-93.3655146
2020-03-08,Missouri,1,0,38.3046615,-92.437099
2020-03-08,Nebraska,16,0,41.5008195,-99.680902
2020-03-08,Nevada,4,0,38.502032,-117.0230604
2020-03-08,New Hampshire,4,0,44.0012306,-71.5799231
2020-03-08,New Jersey,6,0,40.1430058,-74.7311156
2020-03-08,New York,106,0,40.7056258,-73.97968
